call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
eng_rudeagt_01,81.74,strictly final and non-refundable. It's clearly stated in our terms of service. ,strictly final and non-refundable. It's clearly stated in our terms of service. ,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,87.86,"issue with your bank showing two charges, you need to go complain to your bank, ","issue with your bank showing two charges, you need to go complain to your bank, ",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,93.68,"Chloe, there is no need to be defensive or use that tone with me. I am asking a ","Chloe, there is no need to be defensive or use that tone with me. I am asking a ",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,100.44,as a loyal subscriber. The bank confirmed the funds went directly to your compan,as a loyal subscriber. The bank confirmed the funds went directly to your compan,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,106.58,identical invoice numbers. I am simply asking for a supervisor or a billing spec,identical invoice numbers. I am simply asking for a supervisor or a billing spec,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,113.26,so we can resolve the mistake politely. And I'm telling you that my supervisor i,so we can resolve the mistake politely. And I'm telling you that my supervisor i,1.0,1.0,Agent,Customer,False,True,False,,❌ WRONG
eng_rudeagt_01,120.14,"preparing for a massive product launch, and she definitely doesn't have the time","preparing for a massive product launch, and she definitely doesn't have the time",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,125.32,"and audit a single $90 charge for you. It's just $90 for luxury skincare, ma'am.","and audit a single $90 charge for you. It's just $90 for luxury skincare, ma'am.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,133.4,"amount is causing such a massive crisis for your budget, maybe luxury subscripti","amount is causing such a massive crisis for your budget, maybe luxury subscripti",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,139.48,"you. My financial situation is absolutely none of your business, Chloe, and that","you. My financial situation is absolutely none of your business, Chloe, and that",1.0,1.0,Customer,Agent,False,True,False,,❌ WRONG
eng_rudeagt_01,146.12,incredibly disrespectful.,incredibly disrespectful.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,147.98,The amount is a matter of principle and corporate honesty. Since you are,The amount is a matter of principle and corporate honesty. Since you are,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,152.6,"actively refusing to assist me or transfer me to a manager,","actively refusing to assist me or transfer me to a manager,",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,156.74,please provide your full name and your,please provide your full name and your,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,159.04,employee ID number right now.,employee ID number right now.,1.0,1.0,Agent,Customer,False,True,False,,❌ WRONG
eng_rudeagt_01,161.48,"Go right ahead and get offended, ma 'am. My name is Chloe. You can spell","Go right ahead and get offended, ma 'am. My name is Chloe. You can spell",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,166.0,it exactly how it sounds. I don't have an employee ID number to give you because,it exactly how it sounds. I don't have an employee ID number to give you because,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,171.96,confidential. Feel free to send a long email to our support inbox if it makes yo,confidential. Feel free to send a long email to our support inbox if it makes yo,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,177.14,but it's just going to get filtered out anyway. I am honestly stunned by your la,but it's just going to get filtered out anyway. I am honestly stunned by your la,1.0,1.0,Customer,Agent,False,True,False,,❌ WRONG
eng_rudeagt_01,183.96,This is easily the most hostile customer service experience I have ever had. I w,This is easily the most hostile customer service experience I have ever had. I w,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,190.2,"your corporate headquarters directly, and I will also file a formal dispute thro","your corporate headquarters directly, and I will also file a formal dispute thro",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,195.68,company for unauthorized billing.,company for unauthorized billing.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,198.66,Go ahead and dispute it with your credit card company. Do whatever,Go ahead and dispute it with your credit card company. Do whatever,1.0,1.0,Agent,Customer,False,True,False,,❌ WRONG
eng_rudeagt_01,202.6,"you want, ma'am. If you file a chargeback, our system will automatically blackli","you want, ma'am. If you file a chargeback, our system will automatically blackli",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,208.18,and cancel your subscription permanently anyway. We have plenty of VIP clients w,and cancel your subscription permanently anyway. We have plenty of VIP clients w,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,214.52,"so you won't be missed at all. That is perfectly fine with me, as I have absolut","so you won't be missed at all. That is perfectly fine with me, as I have absolut",1.0,1.0,Customer,Agent,False,True,False,,❌ WRONG
eng_rudeagt_01,220.8,support a brand that treats people this way. This call is recorded on your netwo,support a brand that treats people this way. This call is recorded on your netwo,1.0,1.0,Customer,Agent,False,True,False,,❌ WRONG
eng_rudeagt_01,226.88,"your upper management will be appalled when they review your behavior. Goodbye, ","your upper management will be appalled when they review your behavior. Goodbye, ",1.0,1.0,Customer,Agent,False,True,False,,❌ WRONG
eng_rudeagt_01,232.86,"couldn't care less about your threats or your recordings, ma'am. I have actual c","couldn't care less about your threats or your recordings, ma'am. I have actual c",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,238.06,other line who don't waste my entire afternoon over $90.,other line who don't waste my entire afternoon over $90.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,242.34,Enjoy your bank dispute. Goodbye.,Enjoy your bank dispute. Goodbye.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
