call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
center_english,70.12,I definitely didn't do that.,"Wait, I’m sorry? I definitely didn't do that. I was asleep at 3:00 AM when that ",0.335,0.601,Agent,Customer,False,True,False,,❌ WRONG
center_english,72.08,I was asleep at 3am when that charge went through.,"Wait, I’m sorry? I definitely didn't do that. I was asleep at 3:00 AM when that ",0.529,0.717,Agent,Customer,False,True,False,,❌ WRONG
center_english,75.34,Is there a supervisor I could talk to?,"Wait, I’m sorry? I definitely didn't do that. I was asleep at 3:00 AM when that ",0.429,0.658,Agent,Customer,False,True,False,,❌ WRONG
center_english,78.16,"Look,","Wait, I’m sorry? I definitely didn't do that. I was asleep at 3:00 AM when that ",0.056,0.433,Agent,Customer,False,True,False,,❌ WRONG
center_english,79.3,"Sarah, a supervisor is going to tell you the exact same thing I just did.","(Heavy sigh) Look, Sarah, a supervisor is going to tell you the exact same thing",0.692,0.739,Agent,Agent,True,True,False,,✅ CORRECT
center_english,83.44,You think I'm just making this up for fun?,"(Heavy sigh) Look, Sarah, a supervisor is going to tell you the exact same thing",0.456,0.673,Agent,Agent,True,True,False,,✅ CORRECT
center_english,86.36,Excuse me?,"(Heavy sigh) Look, Sarah, a supervisor is going to tell you the exact same thing",0.108,0.465,Customer,Agent,False,True,False,,❌ WRONG
center_english,87.74,I'm just asking for a correction on a mistake your system made.,Excuse me? I’m just asking for a correction on a mistake your system made. There,0.738,0.545,Customer,Customer,True,True,False,,✅ CORRECT
center_english,91.18,There's no need for that tone.,Excuse me? I’m just asking for a correction on a mistake your system made. There,0.43,0.658,Customer,Customer,True,True,False,,✅ CORRECT
center_english,93.58,My tone?,Excuse me? I’m just asking for a correction on a mistake your system made. There,0.124,0.474,Agent,Customer,False,True,False,,❌ WRONG
center_english,95.72,"Honestly, I'm tired of people calling in and playing dumb about their own mistak","My 'tone'? Honestly, I’m tired of people calling in and playing dumb about their",0.529,0.593,Agent,Agent,True,True,False,,✅ CORRECT
center_english,100.66,It's 45 dollars.,"My 'tone'? Honestly, I’m tired of people calling in and playing dumb about their",0.016,0.41,Agent,Agent,True,True,False,,✅ CORRECT
center_english,102.84,"If you're that desperate for the money, maybe you shouldn't have a premium subsc","My 'tone'? Honestly, I’m tired of people calling in and playing dumb about their",0.287,0.572,Agent,Agent,True,True,False,,✅ CORRECT
center_english,107.6,I do not believe you just said that.,"My 'tone'? Honestly, I’m tired of people calling in and playing dumb about their",0.03,0.418,Agent,Agent,True,True,False,,✅ CORRECT
center_english,109.86,Giving your employee ID number right now.,I cannot believe you just said that. Give me your employee ID number right now.,0.633,0.758,Agent,Customer,False,True,False,,❌ WRONG
center_english,112.96,How about you?,I cannot believe you just said that. Give me your employee ID number right now.,0.151,0.49,Agent,Customer,False,True,False,,❌ WRONG
center_english,114.72,How about you just hang up and stop wasting my time?,How about no? How about you just hang up and stop wasting my time? I’ve got actu,0.578,0.703,Agent,Agent,True,True,False,,✅ CORRECT
center_english,117.88,I've got actual customers with real problems.,How about no? How about you just hang up and stop wasting my time? I’ve got actu,0.509,0.705,Agent,Agent,True,True,False,,✅ CORRECT
center_english,121.04,"Bye, Sarah.",How about no? How about you just hang up and stop wasting my time? I’ve got actu,0.158,0.495,Agent,Agent,True,True,False,,✅ CORRECT
