call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
bank_malay,59.28,"Untuk maklumat, Encik,",Baik encik saya nampak ada penolakan seratus ringgit untuk caj tahunan kad kredi,0.294,0.576,Agent,Agent,True,True,False,,✅ CORRECT
bank_malay,60.74,pengetualian charge tahunan hanya untuk tiga tahun pertama.,Caj tahunan apa benda pula aku dah guna kad ni lima tahun tak pernah ada caj tah,0.383,0.463,Agent,Customer,False,True,False,,❌ WRONG
bank_malay,64.18,"Bermula tahun ke empat,",Caj tahunan apa benda pula aku dah guna kad ni lima tahun tak pernah ada caj tah,0.214,0.528,Agent,Customer,False,True,False,,❌ WRONG
bank_malay,65.76,charge akan dikenakan.,Caj tahunan apa benda pula aku dah guna kad ni lima tahun tak pernah ada caj tah,0.231,0.538,Agent,Customer,False,True,False,,❌ WRONG
bank_malay,67.2,"Oh tak, kau!",Caj tahunan apa benda pula aku dah guna kad ni lima tahun tak pernah ada caj tah,0.15,0.49,Customer,Customer,True,True,False,,✅ CORRECT
bank_malay,68.3,Siapa yang cakap macam tu?,Caj tahunan apa benda pula aku dah guna kad ni lima tahun tak pernah ada caj tah,0.194,0.516,Customer,Customer,True,True,False,,✅ CORRECT
bank_malay,69.6,"Masa aku reply dulu, agent korang cakap free semua hidup.",Otak kau siapa yang cakap macam tu masa aku apply dulu ejen korang cakap free se,0.667,0.4,Customer,Customer,True,True,False,,✅ CORRECT
bank_malay,72.54,"Saya faham ke keciwaan, Encik.",Untuk makluman encik pengecualian caj tahunan hanya untuk tiga tahun pertama ber,0.136,0.482,Agent,Agent,True,True,False,,✅ CORRECT
bank_malay,74.5,Saya boleh bantu hantar permohonan untuk membatalkan charge tersebut.,Untuk makluman encik pengecualian caj tahunan hanya untuk tiga tahun pertama ber,0.28,0.568,Agent,Agent,True,True,False,,✅ CORRECT
bank_malay,78.36,Tak payah nak hantar permohonan sangat.,,0.0,0.323,Customer,Unknown,False,False,False,,⚠ UNMATCHED
bank_malay,80.12,Kau cancel je terus sekarang.,Otak kau siapa yang cakap macam tu masa aku apply dulu ejen korang cakap free se,0.269,0.561,Customer,Customer,True,True,False,,✅ CORRECT
bank_malay,81.52,"Kalau tak, aku tutup ekon agar ini juga.",Otak kau siapa yang cakap macam tu masa aku apply dulu ejen korang cakap free se,0.215,0.529,Customer,Customer,True,True,False,,✅ CORRECT
bank_malay,83.8,"Encik, proses pembatalan perlukan keleluisan pihak",Encik proses pembatalan perlukan kelulusan pihak pengurusan saya tidak boleh bua,0.61,0.366,Agent,Agent,True,True,False,,✅ CORRECT
bank_malay,87.7,Saya tidak boleh buat terus dari sistem saya.,Saya faham kekecewaan encik saya boleh bantu hantar permohonan untuk membatalkan,0.348,0.609,Agent,Agent,True,True,False,,✅ CORRECT
bank_malay,90.28,Habis itu kau buat apa di situ?,Saya faham kekecewaan encik saya boleh bantu hantar permohonan untuk membatalkan,0.21,0.526,Agent,Agent,True,True,True,habis itu kau buat apa,✅ CORRECT
bank_malay,91.94,Angkat telefon je ke?,,0.0,0.255,Agent,Unknown,False,False,False,,⚠ UNMATCHED
bank_malay,93.16,Panggil bos kau sekarang. Aku nak percakap dengan dia.,Tak payah nak hantar permohonan sangat kau cancel je terus sekarang kalau tak ak,0.373,0.624,Customer,Customer,True,True,False,,✅ CORRECT
bank_malay,95.7,"Baiklah, Cik.",Tak payah nak hantar permohonan sangat kau cancel je terus sekarang kalau tak ak,0.133,0.48,Agent,Customer,False,True,False,,❌ WRONG
bank_malay,96.72,Saya akan sambungkan panggilan ini kepada pegawai atasan saya.,Tak payah nak hantar permohonan sangat kau cancel je terus sekarang kalau tak ak,0.355,0.613,Agent,Customer,False,True,False,,❌ WRONG
bank_malay,100.06,Mohon tunggu sebentar.,,0.0,0.346,Agent,Unknown,False,False,False,,⚠ UNMATCHED
bank_malay,101.5,Sebab sikit. Jangan nak melinggal-linggalkan masa aku.,Encik proses pembatalan perlukan kelulusan pihak pengurusan saya tidak boleh bua,0.266,0.559,Agent,Agent,True,True,True,jangan nak melinggal,✅ CORRECT
