call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
sky_malay,42.14,"Dah semak, memang tak ada.","Dah semak, memang tak ada. CCTV rumah saya pun tak nampak ada motor lalu semalam",0.319,0.591,Customer,Customer,True,True,False,,✅ CORRECT
sky_malay,44.4,CCTV rumah saya pun tak nampak ada motor lalu semalam.,"Dah semak, memang tak ada. CCTV rumah saya pun tak nampak ada motor lalu semalam",0.565,0.739,Customer,Customer,True,True,False,,✅ CORRECT
sky_malay,47.86,Boleh tak awak pun hubungi rider itu untuk kepastian?,"Encik, sistem kami automatik. Kalau dia tulis 'Delivered,' maknanya dah sampaila",0.214,0.504,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,52.5,Sistem kami automati.,"Encik, sistem kami automatik. Kalau dia tulis 'Delivered,' maknanya dah sampaila",0.309,0.585,Agent,Agent,True,True,True,sistem kami,✅ CORRECT
sky_malay,54.46,"Kalau dia tulis delivery,","Encik, sistem kami automatik. Kalau dia tulis 'Delivered,' maknanya dah sampaila",0.343,0.606,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,55.7,makna dia dah sampai lah.,"Encik, sistem kami automatik. Kalau dia tulis 'Delivered,' maknanya dah sampaila",0.3,0.58,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,56.72,Itu kan sistem nak dipiklock.,"Encik, sistem kami automatik. Kalau dia tulis 'Delivered,' maknanya dah sampaila",0.306,0.42,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,59.34,Saya bukan kata sistem itu.,"Saya bukan kata sistem tipu, tapi mungkin rider tu salah hantar rumah. Tolonglah",0.36,0.616,Customer,Customer,True,True,False,,✅ CORRECT
sky_malay,61.4,Tapi mungkin Raido itu salah hantar rumah.,"Saya bukan kata sistem tipu, tapi mungkin rider tu salah hantar rumah. Tolonglah",0.473,0.684,Customer,Customer,True,True,False,,✅ CORRECT
sky_malay,64.04,Kulunglah cek balik sebab barang itu banyak.,"Saya bukan kata sistem tipu, tapi mungkin rider tu salah hantar rumah. Tolonglah",0.491,0.695,Customer,Customer,True,True,False,,✅ CORRECT
sky_malay,68.9,Cik ini tak faham bahasa.,"(Heavy sigh) Aduhai... encik ni tak faham bahasa ke? Aku dah cakap dah sampai, s",0.258,0.555,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,70.7,Aku dah cakap dah sampai. Sampai lah.,"(Heavy sigh) Aduhai... encik ni tak faham bahasa ke? Aku dah cakap dah sampai, s",0.368,0.621,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,73.32,Kau ingat aku ada masa nak layan drama orang yang bilang kau ini.,"(Heavy sigh) Aduhai... encik ni tak faham bahasa ke? Aku dah cakap dah sampai, s",0.514,0.708,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,77.24,kenapa aku buat dukau bahasa macam ini?,"Eh, kenapa awak tukar bahasa macam ni? Saya bercakap dengan cara baik, ya. Saya ",0.383,0.455,Customer,Customer,True,True,False,,✅ CORRECT
sky_malay,79.58,Saya bercakap dengan cara baik ya.,"Eh, kenapa awak tukar bahasa macam ni? Saya bercakap dengan cara baik, ya. Saya ",0.433,0.66,Customer,Customer,True,True,False,,✅ CORRECT
sky_malay,81.76,Saya nak bercakap dengan pengurus awak sekarang.,"Eh, kenapa awak tukar bahasa macam ni? Saya bercakap dengan cara baik, ya. Saya ",0.561,0.737,Customer,Customer,True,True,False,,✅ CORRECT
sky_malay,84.64,"Uuh, Ros.",,0.0,0.266,Customer,Unknown,False,False,False,,⚠ UNMATCHED
sky_malay,85.78,Tak yuk nak beranggan.,Pengurus? Tak payah nak beranganlah. Kau ingat kau siapa? Setakat barang murah m,0.204,0.522,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,87.2,Kau ingat kau siapa?,Pengurus? Tak payah nak beranganlah. Kau ingat kau siapa? Setakat barang murah m,0.206,0.524,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,88.58,"Stakek beranggan, macam tu pun nak bising-bising.",Pengurus? Tak payah nak beranganlah. Kau ingat kau siapa? Setakat barang murah m,0.422,0.653,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,91.0,"Kalau kawasan kakak pandai sangat, lain kali kegiam bising-bising kat budang.",Pengurus? Tak payah nak beranganlah. Kau ingat kau siapa? Setakat barang murah m,0.39,0.634,Customer,Agent,False,True,False,,❌ WRONG
sky_malay,94.4,"Uyau, minum mokkul aku kat petang.",,0.0,0.258,Customer,Unknown,False,False,False,,⚠ UNMATCHED
sky_malay,96.44,Saya akan buat riput tentang peranggan yang wok ni.,,0.0,0.2,Customer,Unknown,False,False,False,,⚠ UNMATCHED
sky_malay,99.14,"Pegilah, rikut. Ada kesaw.",,0.0,0.145,Customer,Unknown,False,False,False,,⚠ UNMATCHED
sky_malay,101.58,"Dahlah, malah ilmu layan orang -orang cikgu ni.",,0.0,0.192,Customer,Unknown,False,False,False,,⚠ UNMATCHED
sky_malay,103.68,Cikaknya kerja lain lah daripada kacau orang.,,0.0,0.194,Customer,Unknown,False,False,False,,⚠ UNMATCHED
