call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
eng_prof_02,98.42,"So, I have successfully shifted your entire four-night block.","So, I have successfully shifted your entire four-night block.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,102.08,"Your new checkout date will be this coming Wednesday instead of Tuesday, at no e","Your new checkout date will be this coming Wednesday instead of Tuesday, at no e",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,107.02,"Wow, that is incredibly generous of you.","Wow, that is incredibly generous of you.",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_prof_02,110.34,"I honestly expected a lot of corporate red tape, but you have made this entire p","I honestly expected a lot of corporate red tape, but you have made this entire p",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_prof_02,116.92,"It is entirely our pleasure, Dr. Rachel.","It is entirely our pleasure, Dr. Rachel.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,119.78,"Our priority is ensuring your stay with us is perfect, right from the moment you","Our priority is ensuring your stay with us is perfect, right from the moment you",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,124.54,I have also added a note to the front desk team to expect a late morning arrival,I have also added a note to the front desk team to expect a late morning arrival,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,129.68,so your room will be fully prepped and ready.,so your room will be fully prepped and ready.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,132.44,Excellent. That sounds absolutely perfect.,Excellent. That sounds absolutely perfect.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_prof_02,134.74,Thank you so much for your stellar efficiency and wonderful customer service tod,Thank you so much for your stellar efficiency and wonderful customer service tod,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_prof_02,140.24,You've truly turned my day around.,You've truly turned my day around.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_prof_02,142.18,"You are most welcome, Dr. Rachel.","You are most welcome, Dr. Rachel.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,144.54,It was an absolute pleasure assisting you.,It was an absolute pleasure assisting you.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,146.52,I have just sent the updated booking confirmation to your email.,I have just sent the updated booking confirmation to your email.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,149.94,"Safe travels on your flight tonight, and we look forward to welcoming you tomorr","Safe travels on your flight tonight, and we look forward to welcoming you tomorr",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_prof_02,153.82,Have a great afternoon.,Have a great afternoon.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
